category,device,vendor,product,cve_count
cameras,dahua:nvr2xxx-4ks2,dahua,nvr2xxx-4ks2,1
cameras,dahua:nvr4xxx-4ks2,dahua,nvr4xxx-4ks2,1
cameras,dahua:nvr5xxx-4ks2,dahua,nvr5xxx-4ks2,1
cameras,dahuasecurity:asc2204c,dahuasecurity,asc2204c,1
cameras,dahuasecurity:hcvr7xxx,dahuasecurity,hcvr7xxx,1
cameras,dahuasecurity:hcvr8xxx,dahuasecurity,hcvr8xxx,1
cameras,dahuasecurity:ip_camera,dahuasecurity,ip_camera,1
cameras,dahuasecurity:ipc-hdbw4x00,dahuasecurity,ipc-hdbw4x00,1
cameras,dahuasecurity:ipc-hdbw4xxx,dahuasecurity,ipc-hdbw4xxx,1
cameras,dahuasecurity:ipc-hdbw5x00,dahuasecurity,ipc-hdbw5x00,1
cameras,dahuasecurity:ipc-hdbw5xxx,dahuasecurity,ipc-hdbw5xxx,1
cameras,dahuasecurity:ipc-hdw4300s,dahuasecurity,ipc-hdw4300s,1
cameras,dahuasecurity:ipc-hdw4x00,dahuasecurity,ipc-hdw4x00,1
cameras,dahuasecurity:ipc-hdw5x00,dahuasecurity,ipc-hdw5x00,1
cameras,dahuasecurity:ipc-hf5241f-ze,dahuasecurity,ipc-hf5241f-ze,1
cameras,dahuasecurity:ipc-hf5442f-ze,dahuasecurity,ipc-hf5442f-ze,1
cameras,dahuasecurity:ipc-hf5541f-ze,dahuasecurity,ipc-hf5541f-ze,1
cameras,dahuasecurity:ipc-hf5842f-ze,dahuasecurity,ipc-hf5842f-ze,1
cameras,dahuasecurity:ipc-hf5x00,dahuasecurity,ipc-hf5x00,1
cameras,dahuasecurity:ipc-hf71242f-z-x,dahuasecurity,ipc-hf71242f-z-x,1
cameras,dahuasecurity:ipc-hf7442f-z-x,dahuasecurity,ipc-hf7442f-z-x,1
cameras,dahuasecurity:ipc-hf7842f-z-x,dahuasecurity,ipc-hf7842f-z-x,1
cameras,dahuasecurity:ipc-hfw4x00,dahuasecurity,ipc-hfw4x00,1
cameras,dahuasecurity:ipc-hfw5x00,dahuasecurity,ipc-hfw5x00,1
cameras,dahuasecurity:ipc-hum7xxx,dahuasecurity,ipc-hum7xxx,1
cameras,dahuasecurity:ipc-hx1xxx,dahuasecurity,ipc-hx1xxx,1
cameras,dahuasecurity:ipc-hx5\(4\)\(3\)xxx,dahuasecurity,ipc-hx5\(4\)\(3\)xxx,1
cameras,dahuasecurity:nvr11hs,dahuasecurity,nvr11hs,1
cameras,dahuasecurity:nvr1xxx,dahuasecurity,nvr1xxx,1
cameras,dahuasecurity:nvr2104-i,dahuasecurity,nvr2104-i,1
cameras,dahuasecurity:nvr2104hs-i,dahuasecurity,nvr2104hs-i,1
cameras,dahuasecurity:nvr2108-i,dahuasecurity,nvr2108-i,1
cameras,dahuasecurity:nvr2108hs-i,dahuasecurity,nvr2108hs-i,1
cameras,dahuasecurity:nvr2116-i,dahuasecurity,nvr2116-i,1
cameras,dahuasecurity:nvr2116hs-i,dahuasecurity,nvr2116hs-i,1
cameras,dahuasecurity:nvr2204-i,dahuasecurity,nvr2204-i,1
cameras,dahuasecurity:nvr2208-i,dahuasecurity,nvr2208-i,1
cameras,dahuasecurity:nvr2216-i,dahuasecurity,nvr2216-i,1
cameras,dahuasecurity:nvr2xxx,dahuasecurity,nvr2xxx,1
cameras,dahuasecurity:nvr4216-i,dahuasecurity,nvr4216-i,1
cameras,dahuasecurity:nvr4432-i,dahuasecurity,nvr4432-i,1
cameras,dahuasecurity:nvr4832-i,dahuasecurity,nvr4832-i,1
cameras,dahuasecurity:nvr4xxx,dahuasecurity,nvr4xxx,1
cameras,dahuasecurity:nvr5216-16p-i\/l,dahuasecurity,nvr5216-16p-i\/l,1
cameras,dahuasecurity:nvr5216-8p-i\/l,dahuasecurity,nvr5216-8p-i\/l,1
cameras,dahuasecurity:nvr5432-16p-i\/l,dahuasecurity,nvr5432-16p-i\/l,1
cameras,dahuasecurity:nvr5832-i\/l,dahuasecurity,nvr5832-i\/l,1
cameras,dahuasecurity:nvr5832\/5864-i,dahuasecurity,nvr5832\/5864-i,1
cameras,dahuasecurity:nvr5864-i\/l,dahuasecurity,nvr5864-i\/l,1
cameras,dahuasecurity:nvr5xxx,dahuasecurity,nvr5xxx,1
cameras,dahuasecurity:sd22204-gc-lb,dahuasecurity,sd22204-gc-lb,1
cameras,dahuasecurity:sd22204db-gny,dahuasecurity,sd22204db-gny,1
cameras,dahuasecurity:sd22204db-gny-w,dahuasecurity,sd22204db-gny-w,1
cameras,dahuasecurity:sd22204t-gn-s2,dahuasecurity,sd22204t-gn-s2,1
cameras,dahuasecurity:sd22204ue-gn,dahuasecurity,sd22204ue-gn,1
cameras,dahuasecurity:sd22204ue-gn-w,dahuasecurity,sd22204ue-gn-w,1
cameras,dahuasecurity:sd22404t-gn,dahuasecurity,sd22404t-gn,1
cameras,dahuasecurity:sd22404t-gn-w,dahuasecurity,sd22404t-gn-w,1
cameras,dahuasecurity:sd59131i-hc\(-s3\),dahuasecurity,sd59131i-hc\(-s3\),1
cameras,dahuasecurity:sd59225-hc-la,dahuasecurity,sd59225-hc-la,1
cameras,dahuasecurity:sd59225i-hc\(-s3\),dahuasecurity,sd59225i-hc\(-s3\),1
cameras,dahuasecurity:sd59225u-hni,dahuasecurity,sd59225u-hni,1
cameras,dahuasecurity:sd59230i-hc\(-s3\),dahuasecurity,sd59230i-hc\(-s3\),1
cameras,dahuasecurity:sd59232-hc-la,dahuasecurity,sd59232-hc-la,1
cameras,dahuasecurity:sd59232xa-hnr,dahuasecurity,sd59232xa-hnr,1
cameras,dahuasecurity:sd59430i-hc,dahuasecurity,sd59430i-hc,1
cameras,dahuasecurity:sd59432xa-hnr,dahuasecurity,sd59432xa-hnr,1
cameras,dahuasecurity:sd5a225gb-hnr,dahuasecurity,sd5a225gb-hnr,1
cameras,dahuasecurity:sd5a225gb-hnr-sl,dahuasecurity,sd5a225gb-hnr-sl,1
cameras,dahuasecurity:sd5a225xa-hnr,dahuasecurity,sd5a225xa-hnr,1
cameras,dahuasecurity:sd5a225xa-hnr-sl,dahuasecurity,sd5a225xa-hnr-sl,1
cameras,dahuasecurity:sd5a232gb-hnr,dahuasecurity,sd5a232gb-hnr,1
cameras,dahuasecurity:sd5a232xb-hnr,dahuasecurity,sd5a232xb-hnr,1
cameras,dahuasecurity:sd5a232xb-hnr-ac,dahuasecurity,sd5a232xb-hnr-ac,1
cameras,dahuasecurity:sd5a232xb-hnr-p,dahuasecurity,sd5a232xb-hnr-p,1
cameras,dahuasecurity:sd5a245gb-hnr,dahuasecurity,sd5a245gb-hnr,1
cameras,dahuasecurity:sd5a245xa-hnr,dahuasecurity,sd5a245xa-hnr,1
cameras,dahuasecurity:sd5a425ga-hnr,dahuasecurity,sd5a425ga-hnr,1
cameras,dahuasecurity:sd5a425xa-hnr,dahuasecurity,sd5a425xa-hnr,1
cameras,dahuasecurity:sd5a432gb-hnr,dahuasecurity,sd5a432gb-hnr,1
cameras,dahuasecurity:sd5a445gb-hnr,dahuasecurity,sd5a445gb-hnr,1
cameras,dahuasecurity:sd5a445xa-hnr,dahuasecurity,sd5a445xa-hnr,1
cameras,dahuasecurity:sd5a445xa-hnr-1t,dahuasecurity,sd5a445xa-hnr-1t,1
cameras,dahuasecurity:sd5a825-hnr-ya,dahuasecurity,sd5a825-hnr-ya,1
cameras,dahuasecurity:sd5a825ga-hnr,dahuasecurity,sd5a825ga-hnr,1
cameras,dahuasecurity:tpc-bf5x21,dahuasecurity,tpc-bf5x21,1
cameras,dahuasecurity:tpc-pt8x21b,dahuasecurity,tpc-pt8x21b,1
cameras,dahuasecurity:tpc-pt8x21x,dahuasecurity,tpc-pt8x21x,1
cameras,dahuasecurity:vth-542xh,dahuasecurity,vth-542xh,1
cameras,dahuasecurity:vto-65xxx,dahuasecurity,vto-65xxx,1
cameras,dahuasecurity:vto-75x95x,dahuasecurity,vto-75x95x,1
cameras,dahuasecurity:vtox20xf,dahuasecurity,vtox20xf,1
cameras,dahuasecurity:xvr4104c-x,dahuasecurity,xvr4104c-x,1
cameras,dahuasecurity:xvr4104hs-x,dahuasecurity,xvr4104hs-x,1
cameras,dahuasecurity:xvr4108c-x,dahuasecurity,xvr4108c-x,1
cameras,dahuasecurity:xvr4108hs-x,dahuasecurity,xvr4108hs-x,1
cameras,dahuasecurity:xvr4116hs-x,dahuasecurity,xvr4116hs-x,1
cameras,dahuasecurity:xvr4xxx,dahuasecurity,xvr4xxx,1
cameras,dahuasecurity:xvr5104h-i2,dahuasecurity,xvr5104h-i2,1
cameras,dahuasecurity:xvr5104he-i2,dahuasecurity,xvr5104he-i2,1
cameras,dahuasecurity:xvr5104hs-i2,dahuasecurity,xvr5104hs-i2,1
cameras,dahuasecurity:xvr5108c-x,dahuasecurity,xvr5108c-x,1
cameras,dahuasecurity:xvr5108h-i2,dahuasecurity,xvr5108h-i2,1
cameras,dahuasecurity:xvr5108he-i2,dahuasecurity,xvr5108he-i2,1
cameras,dahuasecurity:xvr5108hs-i2,dahuasecurity,xvr5108hs-i2,1
cameras,dahuasecurity:xvr5116h-i2,dahuasecurity,xvr5116h-i2,1
cameras,dahuasecurity:xvr5116he-i2,dahuasecurity,xvr5116he-i2,1
cameras,dahuasecurity:xvr5116hs-i2,dahuasecurity,xvr5116hs-i2,1
cameras,dahuasecurity:xvr5216a-i2,dahuasecurity,xvr5216a-i2,1
cameras,dahuasecurity:xvr5216a-x,dahuasecurity,xvr5216a-x,1
cameras,dahuasecurity:xvr5216an-i2,dahuasecurity,xvr5216an-i2,1
cameras,dahuasecurity:xvr5216an-x,dahuasecurity,xvr5216an-x,1
cameras,dahuasecurity:xvr5232an-i2,dahuasecurity,xvr5232an-i2,1
cameras,dahuasecurity:xvr5232an-x,dahuasecurity,xvr5232an-x,1
cameras,dahuasecurity:xvr5408l-i2,dahuasecurity,xvr5408l-i2,1
cameras,dahuasecurity:xvr5416l-i2,dahuasecurity,xvr5416l-i2,1
cameras,dahuasecurity:xvr5432l-i2,dahuasecurity,xvr5432l-i2,1
cameras,dahuasecurity:xvr5432l-x,dahuasecurity,xvr5432l-x,1
cameras,dahuasecurity:xvr5808s-i2,dahuasecurity,xvr5808s-i2,1
cameras,dahuasecurity:xvr5816s-i2,dahuasecurity,xvr5816s-i2,1
cameras,dahuasecurity:xvr5832s-i2,dahuasecurity,xvr5832s-i2,1
cameras,dahuasecurity:xvr5832s-x,dahuasecurity,xvr5832s-x,1
cameras,dahuasecurity:xvr5x04,dahuasecurity,xvr5x04,1
cameras,dahuasecurity:xvr5x08,dahuasecurity,xvr5x08,1
cameras,dahuasecurity:xvr5x16,dahuasecurity,xvr5x16,1
cameras,dahuasecurity:xvr5xxx,dahuasecurity,xvr5xxx,1
cameras,dahuasecurity:xvr7x16,dahuasecurity,xvr7x16,1
cameras,dahuasecurity:xvr7xxx,dahuasecurity,xvr7xxx,1
cameras,dlink:dcs-2000,dlink,dcs-2000,1
cameras,dlink:dcs-2103,dlink,dcs-2103,1
cameras,dlink:dcs-2132l,dlink,dcs-2132l,1
cameras,dlink:dcs-2136l,dlink,dcs-2136l,1
cameras,dlink:dcs-2210l,dlink,dcs-2210l,1
cameras,dlink:dcs-2230l,dlink,dcs-2230l,1
cameras,dlink:dcs-2310l,dlink,dcs-2310l,1
cameras,dlink:dcs-2330l,dlink,dcs-2330l,1
cameras,dlink:dcs-2332l,dlink,dcs-2332l,1
cameras,dlink:dcs-2630l,dlink,dcs-2630l,1
cameras,dlink:dcs-5009,dlink,dcs-5009,1
cameras,dlink:dcs-5010,dlink,dcs-5010,1
cameras,dlink:dcs-5029l,dlink,dcs-5029l,1
cameras,dlink:dcs-5220,dlink,dcs-5220,1
cameras,dlink:dcs-5222lb1,dlink,dcs-5222lb1,1
cameras,dlink:dcs-5300,dlink,dcs-5300,1
cameras,dlink:dcs-5605_ptz_ip_network_camera,dlink,dcs-5605_ptz_ip_network_camera,1
cameras,dlink:dcs-5615,dlink,dcs-5615,1
cameras,dlink:dcs-6212l,dlink,dcs-6212l,1
cameras,dlink:dcs-6517,dlink,dcs-6517,1
cameras,dlink:dcs-7000l,dlink,dcs-7000l,1
cameras,dlink:dcs-7010l,dlink,dcs-7010l,1
cameras,dlink:dcs-8000lh,dlink,dcs-8000lh,1
cameras,dlink:dcs-8100lh,dlink,dcs-8100lh,1
cameras,dlink:dcs-820l,dlink,dcs-820l,1
cameras,dlink:dcs-850l,dlink,dcs-850l,1
cameras,dlink:dcs-855l,dlink,dcs-855l,1
cameras,dlink:dcs-900,dlink,dcs-900,1
cameras,dlink:dcs-942lb1,dlink,dcs-942lb1,1
cameras,edimax:ic-3116w,edimax,ic-3116w,1
cameras,eufy:homebase_2,eufy,homebase_2,1
cameras,eufylife:solo_indoorcam_c24,eufylife,solo_indoorcam_c24,1
cameras,eufylife:solo_indoorcam_p24,eufylife,solo_indoorcam_p24,1
cameras,everfocus:edr1600,everfocus,edr1600,1
cameras,ezviz:cs-c3n-a0-3h2wfrl,ezviz,cs-c3n-a0-3h2wfrl,1
cameras,ezviz:cs-c3w-a0-3h4wfrl,ezviz,cs-c3w-a0-3h4wfrl,1
cameras,ezviz:cs-c6cn-a0-3h2wfr,ezviz,cs-c6cn-a0-3h2wfr,1
cameras,ezviz:cs-cv248,ezviz,cs-cv248,1
cameras,ezviz:cs-db1c-a0-1e2w2fr,ezviz,cs-db1c-a0-1e2w2fr,1
cameras,faleemi:fsc-880,faleemi,fsc-880,1
cameras,floureon:sp012,floureon,sp012,1
cameras,foscam:c1_hd_indoor_camera,foscam,c1_hd_indoor_camera,1
cameras,foscam:c1_webcam,foscam,c1_webcam,1
cameras,foscam:fi8620,foscam,fi8620,1
cameras,foscam:fi9800xe,foscam,fi9800xe,1
cameras,foscam:fi9903p,foscam,fi9903p,1
cameras,foscam:h.264_hi3510\/11\/12_ip_camera,foscam,h.264_hi3510\/11\/12_ip_camera,1
cameras,foscam:ip_camera,foscam,ip_camera,1
cameras,foscam:r2c,foscam,r2c,1
cameras,foscam:r2c_application,foscam,r2c_application,1
cameras,foscam:r2c_system,foscam,r2c_system,1
cameras,foscam:wireless_ip_camera,foscam,wireless_ip_camera,1
cameras,genieaccess:wip3bvaf,genieaccess,wip3bvaf,1
cameras,getvera:vera_edge,getvera,vera_edge,1
cameras,goahead:wireless_ip_camera_wificam,goahead,wireless_ip_camera_wificam,1
cameras,"google:nest_cam_\(indoor\,_wired\)",google,"nest_cam_\(indoor\,_wired\)",1
cameras,"google:nest_cam_\(outdoor_or_indoor\,_battery\)",google,"nest_cam_\(outdoor_or_indoor\,_battery\)",1
cameras,google:nest_cam_iq,google,nest_cam_iq,1
cameras,google:nest_cam_with_floodlight,google,nest_cam_with_floodlight,1
cameras,google:nest_doorbell_\(battery\),google,nest_doorbell_\(battery\),1
cameras,govicture:pc530,govicture,pc530,1
cameras,grandstream:gxv3611_hd,grandstream,gxv3611_hd,1
cameras,guardzilla:360_indoor,guardzilla,360_indoor,1
cameras,guardzilla:360_outdoor,guardzilla,360_outdoor,1
cameras,guardzilla:gz521w,guardzilla,gz521w,1
cameras,guardzilla:gz621w,guardzilla,gz621w,1
cameras,guardzilla:indoor_hd_camera,guardzilla,indoor_hd_camera,1
cameras,guardzilla:outdoor_hd_camera,guardzilla,outdoor_hd_camera,1
cameras,hej:hejhome_gkw-ic052,hej,hejhome_gkw-ic052,1
cameras,hikvision:ds-2cd2021g1-i\(w\),hikvision,ds-2cd2021g1-i\(w\),1
cameras,hikvision:ds-2cd2023g2-i\(u\),hikvision,ds-2cd2023g2-i\(u\),1
cameras,hikvision:ds-2cd2026g2-iu\/sl,hikvision,ds-2cd2026g2-iu\/sl,1
cameras,hikvision:ds-2cd2027g2-l\(u\),hikvision,ds-2cd2027g2-l\(u\),1
cameras,hikvision:ds-2cd2027g2-lu\/sl,hikvision,ds-2cd2027g2-lu\/sl,1
cameras,hikvision:ds-2cd2043g2-i\(u\),hikvision,ds-2cd2043g2-i\(u\),1
cameras,hikvision:ds-2cd2046g2-iu\/sl,hikvision,ds-2cd2046g2-iu\/sl,1
cameras,hikvision:ds-2cd2047g2-l\(u\),hikvision,ds-2cd2047g2-l\(u\),1
cameras,hikvision:ds-2cd2063g2-i\(u\),hikvision,ds-2cd2063g2-i\(u\),1
cameras,hikvision:ds-2cd2066g2-i\(u\),hikvision,ds-2cd2066g2-i\(u\),1
cameras,hikvision:ds-2cd2066g2-iu\/sl,hikvision,ds-2cd2066g2-iu\/sl,1
cameras,hikvision:ds-2cd2083g2-i\(u\),hikvision,ds-2cd2083g2-i\(u\),1
cameras,hikvision:ds-2cd2086g2-i\(u\),hikvision,ds-2cd2086g2-i\(u\),1
cameras,hikvision:ds-2cd2086g2-iu\/sl,hikvision,ds-2cd2086g2-iu\/sl,1
cameras,hikvision:ds-2cd2087g2-l\(u\),hikvision,ds-2cd2087g2-l\(u\),1
cameras,hikvision:ds-2cd2121g0-i\(w\)\(s\),hikvision,ds-2cd2121g0-i\(w\)\(s\),1
cameras,hikvision:ds-2cd2121g1,hikvision,ds-2cd2121g1,1
cameras,hikvision:ds-2cd2121g1-i\(w\),hikvision,ds-2cd2121g1-i\(w\),1
cameras,hikvision:ds-2cd2121g1-idw,hikvision,ds-2cd2121g1-idw,1
cameras,hikvision:ds-2cd2123g2-i\(s\),hikvision,ds-2cd2123g2-i\(s\),1
cameras,hikvision:ds-2cd2123g2-iu,hikvision,ds-2cd2123g2-iu,1
cameras,hikvision:ds-2cd2127g2-\(-su\),hikvision,ds-2cd2127g2-\(-su\),1
cameras,hikvision:ds-2cd2143g2-i\(s\),hikvision,ds-2cd2143g2-i\(s\),1
cameras,hikvision:ds-2cd2143g2-iu,hikvision,ds-2cd2143g2-iu,1
cameras,hikvision:ds-2cd2147g2-l\(su\),hikvision,ds-2cd2147g2-l\(su\),1
cameras,hikvision:ds-2cd2163g2-i\(s\),hikvision,ds-2cd2163g2-i\(s\),1
cameras,hikvision:ds-2cd2163g2-iu,hikvision,ds-2cd2163g2-iu,1
cameras,hikvision:ds-2cd2166g2-i\(su\),hikvision,ds-2cd2166g2-i\(su\),1
cameras,hikvision:ds-2cd2183g2-i\(s\),hikvision,ds-2cd2183g2-i\(s\),1
cameras,hikvision:ds-2cd2183g2-i\(u\),hikvision,ds-2cd2183g2-i\(u\),1
cameras,hikvision:ds-2cd2183g2-iu,hikvision,ds-2cd2183g2-iu,1
cameras,hikvision:ds-2cd2186g2-i\(su\),hikvision,ds-2cd2186g2-i\(su\),1
cameras,hikvision:ds-2cd2186g2-isu,hikvision,ds-2cd2186g2-isu,1
cameras,hikvision:ds-2cd2321g0-i\/nf,hikvision,ds-2cd2321g0-i\/nf,1
cameras,hikvision:ds-2cd2323g2-i\(u\),hikvision,ds-2cd2323g2-i\(u\),1
cameras,hikvision:ds-2cd2326g2-isu\/sl,hikvision,ds-2cd2326g2-isu\/sl,1
cameras,hikvision:ds-2cd2327g2-l\(u\),hikvision,ds-2cd2327g2-l\(u\),1
cameras,hikvision:ds-2cd2343g2-i\(u\),hikvision,ds-2cd2343g2-i\(u\),1
cameras,hikvision:ds-2cd2346g2-isu\/sl,hikvision,ds-2cd2346g2-isu\/sl,1
cameras,hikvision:ds-2cd2347g2-l\(u\),hikvision,ds-2cd2347g2-l\(u\),1
cameras,hikvision:ds-2cd2347g2-lsu\/sl,hikvision,ds-2cd2347g2-lsu\/sl,1
cameras,hikvision:ds-2cd2363g2-i\(u\),hikvision,ds-2cd2363g2-i\(u\),1
cameras,hikvision:ds-2cd2366g2-i\(u\),hikvision,ds-2cd2366g2-i\(u\),1
cameras,hikvision:ds-2cd2366g2-isu\/sl,hikvision,ds-2cd2366g2-isu\/sl,1
cameras,hikvision:ds-2cd2383g2-i\(u\),hikvision,ds-2cd2383g2-i\(u\),1
cameras,hikvision:ds-2cd2386g2-i\(u\),hikvision,ds-2cd2386g2-i\(u\),1
cameras,hikvision:ds-2cd2386g2-isu\/sl,hikvision,ds-2cd2386g2-isu\/sl,1
cameras,hikvision:ds-2cd2387g2-l\(u\),hikvision,ds-2cd2387g2-l\(u\),1
cameras,hikvision:ds-2cd2421g0-i\(d\)\(w\),hikvision,ds-2cd2421g0-i\(d\)\(w\),1
cameras,hikvision:ds-2cd2421g0-i\(d\)w,hikvision,ds-2cd2421g0-i\(d\)w,1
cameras,hikvision:ds-2cd2426g2-i,hikvision,ds-2cd2426g2-i,1
cameras,hikvision:ds-2cd2432f-iw,hikvision,ds-2cd2432f-iw,1
cameras,hikvision:ds-2cd2446g2-i,hikvision,ds-2cd2446g2-i,1
cameras,hikvision:ds-2cd2523g2-i\(s\),hikvision,ds-2cd2523g2-i\(s\),1
cameras,hikvision:ds-2cd2523g2-i\(u\),hikvision,ds-2cd2523g2-i\(u\),1
cameras,hikvision:ds-2cd2526g2-i\(s\),hikvision,ds-2cd2526g2-i\(s\),1
cameras,hikvision:ds-2cd2526g2-is,hikvision,ds-2cd2526g2-is,1
cameras,hikvision:ds-2cd2527g2-ls,hikvision,ds-2cd2527g2-ls,1
cameras,hikvision:ds-2cd2543g2-i\(ws\),hikvision,ds-2cd2543g2-i\(ws\),1
cameras,hikvision:ds-2cd2546g2-i\(s\),hikvision,ds-2cd2546g2-i\(s\),1
